Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),
2021,LAS,Harry Reid International,Las Vegas,NV,230.91,
2021,MSP,Minneapolis-St Paul International,Minneapolis,MN,305.72,
2021,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,324.59,
2021,PHL,Philadelphia International,Philadelphia,PA,307.58,
2021,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,213.98,
2021,SAN,San Diego International,San Diego,CA,329.02,
2021,DTW,Detroit Metro Wayne County,Detroit,MI,326.08,
2021,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,323.64,
2021,TPA,Tampa International,Tampa,FL,257.98,
2021,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,292.32,
2021,AUS,Austin - Bergstrom International,Austin,TX,297.83,
2021,MIA,Miami International,Miami,FL,249.76,
2021,PDX,Portland International,Portland,OR,338.02,
2021,BNA,Nashville International,Nashville,TN,280.65,
2021,SLC,Salt Lake City International,Salt Lake City,UT,332.65,
2021,CLT,Charlotte Douglas International,Charlotte,NC,338.36,
2021,RDU,Raleigh-Durham International,Raleigh/Durham,NC,299.39,
2021,SMF,Sacramento International,Sacramento,CA,323.47,
2021,HNL,Daniel K Inouye International,Honolulu,HI,328.61,
2021,MDW,Chicago Midway International,Chicago-Midway,IL,248.51,
2021,STL,St Louis Lambert International,St. Louis,MO,308.38,
2021,SJC,Norman Y. Mineta San Jose International,San Jose,CA,305.14,
2021,IAD,Washington Dulles International,Washington-Dulles,DC,397.90,
2021,MCI,Kansas City International,Kansas City,MO,325.37,
2021,SNA,John Wayne Airport-Orange County,Santa Ana,CA,315.29,
2021,DAL,Dallas Love Field,Dallas-Love Field,TX,261.87,
2021,CLE,Cleveland-Hopkins International,Cleveland,OH,277.69,
2021,OAK,Metro Oakland International,Oakland,CA,271.70,
2021,IND,Indianapolis International,Indianapolis,IN,308.82,
2021,MSY,Louis Armstrong New Orleans International,New Orleans,LA,269.02,
2021,SAT,San Antonio International,San Antonio,TX,329.84,
2021,PIT,Pittsburgh International,Pittsburgh,PA,312.33,
2021,SJU,Luis Munoz Marin International,San Juan,PR,236.73,
2021,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,286.19,
2021,CMH,John Glenn Columbus International,Columbus,OH,314.97,
2021,HOU,William P Hobby,Houston-Hobby,TX,275.28,
2021,BDL,Bradley International,Hartford,CT,327.86,
2021,RSW,Southwest Florida International,Fort Myers,FL,264.91,
2021,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,294.01,
2021,JAX,Jacksonville International,Jacksonville,FL,315.67,
2021,ONT,Ontario International,Ontario,CA,302.28,
2021,MKE,General Mitchell International,Milwaukee,WI,322.23,
2021,BUR,Bob Hope,Burbank,CA,254.99,
2021,RIC,Richmond International,Richmond,VA,325.59,
2021,OMA,Eppley Airfield,Omaha,NE,331.97,
2021,CHS,Charleston AFB/International,Charleston,SC,298.19,
2021,BUF,Buffalo Niagara International,Buffalo,NY,310.62,
2021,MEM,Memphis International,Memphis,TN,318.75,
2021,BOI,Boise Air Terminal,Boise,ID,304.44,
2021,ORF,Norfolk International,Norfolk,VA,351.41,
2021,ABQ,Albuquerque International Sunport,Albuquerque,NM,345.54,
2021,SDF,Louisville Muhammad Ali International,Louisville,KY,306.50,
2021,OGG,Kahului Airport,Kahului,HI,274.25,
2021,ANC,Ted Stevens Anchorage International,Anchorage,AK,406.48,
2021,OKC,Will Rogers World,Oklahoma City,OK,339.46,
2021,GRR,Gerald R. Ford International,Grand Rapids,MI,322.06,
2021,ELP,El Paso International,El Paso,TX,331.05,
2021,GEG,Spokane International,Spokane,WA,323.36,
2021,PVD,Rhode Island Tf Green International,Providence,RI,324.00,
2021,RNO,Reno/Tahoe International,Reno,NV,308.18,
2021,TUS,Tucson International,Tucson,AZ,347.36,
2021,DSM,Des Moines International,Des Moines,IA,322.80,
2021,LGB,Long Beach Airport,Long Beach,CA,254.83,
2021,SYR,Syracuse Hancock International,Syracuse,NY,348.61,
2021,TUL,Tulsa International,Tulsa,OK,339.17,
2021,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,263.13,
2021,SAV,Savannah/Hilton Head International,Savannah,GA,306.54,
2021,ALB,Albany International,Albany,NY,356.51,
2021,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,348.33,
2021,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,374.05,
2021,HPN,Westchester County,White Plains,NY,335.62,
2021,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,268.52,
2021,TYS,McGhee Tyson,Knoxville,TN,354.86,
2021,GSP,Greenville-Spartanburg International,Greer,SC,362.69,
2021,PNS,Pensacola International,Pensacola,FL,318.01,
2021,MYR,Myrtle Beach International,Myrtle Beach,SC,222.59,
2021,LIH,Lihue Airport,Lihue,HI,259.76,
2021,FAT,Fresno Yosemite International,Fresno,CA,337.86,
2021,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,343.51,
2021,COS,City of Colorado Springs Municipal,Colorado Springs,CO,312.13,
2021,PWM,Portland International Jetport,Portland,ME,334.18,
2021,MSN,Dane County Regional-Truax Field,Madison,WI,394.96,
2021,AVL,Asheville Regional,Asheville,NC,271.61,
2021,BZN,Bozeman Yellowstone International,Bozeman,MT,320.16,
2021,XNA,Northwest Arkansas National,Fayetteville,AR,392.15,
2021,PSP,Palm Springs International,Palm Springs,CA,321.33,
2021,PIE,St Pete Clearwater International,St. Petersburg,FL,125.31,
2021,SFB,Orlando Sanford International,Sanford,FL,119.55,
2021,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,341.92,
2021,GSO,Piedmont Triad International,Greensboro/High Point,NC,359.60,
2021,EUG,Mahlon Sweet Field,Eugene,OR,332.54,
2021,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,327.92,
2021,MDT,Harrisburg International,Harrisburg,PA,367.49,
2021,HVN,Tweed New Haven,New Haven,CT,195.56,
2021,FSD,Joe Foss Field,Sioux Falls,SD,355.45,
2021,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,446.57,
2021,MHT,Manchester Boston Regional,Manchester,NH,357.59,
2021,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,137.92,
2021,ISP,Long Island MacArthur,Islip,NY,234.15,
2021,BTV,Burlington International,Burlington,VT,427.10,
2021,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,296.86,
2021,PGD,Punta Gorda Airport,Punta Gorda,FL,133.56,
2021,MAF,Midland International Air and Space Port,Midland/Odessa,TX,355.92,
2021,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,367.87,
2021,LEX,Blue Grass,Lexington,KY,369.78,
2021,ITO,Hilo International,Hilo,HI,188.07,
2021,SGF,Springfield-Branson National,Springfield,MO,387.27,
2021,ILM,Wilmington International,Wilmington,NC,387.48,
2021,MFE,McAllen International,Mission/McAllen/Edinburg,TX,382.04,
2021,DAY,James M Cox/Dayton International,Dayton,OH,365.11,
2021,SBA,Santa Barbara Municipal,Santa Barbara,CA,370.54,
2021,ATW,Appleton International,Appleton,WI,339.68,
2021,FAR,Hector International,Fargo,ND,382.38,
2021,CAE,Columbia Metropolitan,Columbia,SC,390.79,
2021,RDM,Roberts Field,Bend/Redmond,OR,369.05,
2021,ECP,Northwest Florida Beaches International,Panama City,FL,312.71,
2021,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,266.64,
2021,LBB,Lubbock Preston Smith International,Lubbock,TX,360.62,
2021,FAI,Fairbanks International,Fairbanks,AK,373.89,
2021,CHA,Lovell Field,Chattanooga,TN,391.84,
2021,MFR,Rogue Valley International - Medford,Medford,OR,339.24,
2021,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,360.93,
2021,HRL,Valley International,Harlingen/San Benito,TX,319.78,
2021,SBN,South Bend International,South Bend,IN,330.47,
2021,BQN,Rafael Hernandez,Aguadilla,PR,215.21,
2021,ACY,Atlantic City International,Atlantic City,NJ,114.54,
2021,FWA,Fort Wayne International,Fort Wayne,IN,331.56,
2021,MSO,Missoula Montana,Missoula,MT,378.74,
2021,TTN,Trenton Mercer,Trenton,NJ,112.41,
2021,BIL,Billings Logan International,Billings,MT,378.78,
2021,CAK,Akron-Canton Regional,Akron,OH,305.13,
2021,PVU,Provo Municipal,Provo,UT,109.74,
2021,STT,Cyril E King,Charlotte Amalie,VI,297.39,
2021,PIA,General Downing - Peoria International,Peoria,IL,280.83,
2021,TLH,Tallahassee International,Tallahassee,FL,429.63,
2021,FCA,Glacier Park International,Kalispell,MT,371.53,
2021,AMA,Rick Husband Amarillo International,Amarillo,TX,345.46,
2021,FNT,Bishop International,Flint,MI,243.08,
2021,BLI,Bellingham International,Bellingham,WA,265.62,
2021,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,402.51,
2021,PAE,Snohomish County,Everett,WA,302.00,
2021,GRB,Green Bay Austin Straubel International,Green Bay,WI,403.79,
2021,ROA,Roanoke Blacksburg Regional,Roanoke,VA,419.76,
2021,CRP,Corpus Christi International,Corpus Christi,TX,398.89,
2021,BGR,Bangor International,Bangor,ME,331.23,
2021,TVC,Cherry Capital,Traverse City,MI,380.38,
2021,CHO,Charlottesville Albemarle,Charlottesville,VA,386.13,
2021,SHV,Shreveport Regional,Shreveport,LA,427.05,
2021,JAC,Jackson Hole,Jackson,WY,421.67,
2021,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,318.12,
2021,AGS,Augusta Regional at Bush Field,Augusta,GA,396.78,
2021,SBP,San Luis County Regional,San Luis Obispo,CA,462.13,
2021,RAP,Rapid City Regional,Rapid City,SD,388.68,
2021,DAB,Daytona Beach International,Daytona Beach,FL,364.16,
2021,MLI,Quad Cities International,Moline,IL,331.93,
2021,BIS,Bismarck Municipal,Bismarck/Mandan,ND,380.58,
2021,IDA,Idaho Falls Regional,Idaho Falls,ID,360.07,
2021,GNV,Gainesville Regional,Gainesville,FL,391.65,
2021,EYW,Key West International,Key West,FL,330.61,
2021,JNU,Juneau International,Juneau,AK,414.00,
2021,MOB,Mobile Regional,Mobile,AL,414.65,
2021,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,393.04,
2021,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,134.49,
2021,GJT,Grand Junction Regional,Grand Junction,CO,387.67,
2021,LCK,Rickenbacker International,Columbus,OH,128.28,
2021,MLB,Melbourne Orlando International,Melbourne,FL,373.59,
2021,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,410.91,
2021,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,452.59,
2021,MRY,Monterey Regional,Monterey,CA,384.66,
2021,BRO,Brownsville South Padre Island International,Brownsville,TX,383.39,
2021,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,412.01,
2021,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,437.25,
2021,BFL,Meadows Field,Bakersfield,CA,422.00,
2021,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,388.72,
2021,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,319.60,
2021,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,581.88,
2021,GTF,Great Falls International,Great Falls,MT,394.19,
2021,DRO,Durango La Plata County,Durango,CO,444.13,
2021,MGM,Montgomery Regional,Montgomery,AL,453.57,
2021,MTJ,Montrose Regional,Montrose/Delta,CO,359.73,
